"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Sqle",0.000169174805735935,0.863004063429717,0.379,0.411,1
"Hbs1l",0.000169488724854957,0.516184021002336,0.192,0.28,1
"Bnip2",0.000169512381351568,0.49460802019425,0.153,0.221,1
"Commd8",0.00017119870185001,0.294143636608589,0.318,0.465,1
"Tes",0.00017228689213528,5.12291558110277,0.012,0.001,1
"Ddx56",0.000174761591350713,0.498354882910786,0.106,0.158,1
"Haus4",0.000176055551042528,-0.78129016555922,0.005,0.017,1
"Trim13",0.000176569527128619,0.825047531211427,0.402,0.467,1
"Hsdl1",0.00017706349772534,0.279999680512869,0.047,0.078,1
"Dcun1d3",0.000177386286616572,0.177229802461556,0.04,0.069,1
"Prss36",0.000177498880176467,0.198640654262369,0.026,0.05,1
"Arxes2",0.000178565596114166,1.29503169865049,0.132,0.099,1
"Sucla2",0.00017894656389433,0.477935542907689,0.27,0.4,1
"Mgat4c",0.000180140043288886,-0.631402944911813,0.003,0.012,1
"Lhfpl3",0.00018044489687823,-0.825878679156662,0.021,0.041,1
"Ndrg4",0.000181123036580699,1.99807277728241,0.036,0.016,1
"Tnfrsf22",0.000183177086004896,-0.9921528337007,0.003,0.012,1
"Slc2a3",0.000183322900998642,-0.852075714610573,0.003,0.012,1
"Itga9",0.000183468825108894,-0.805968012451632,0.003,0.012,1
"Asic3",0.000183614858411467,-1.16468157908764,0.003,0.012,1
"Smim4",0.00018386989921905,0.780089019107037,0.098,0.147,1
"Sap30bp",0.000183960503556583,0.268197863701334,0.295,0.43,1
"Zfp286",0.00018400324505646,0.191859483347658,0.012,0.028,1
"Ly96",0.000184454486537431,1.99836612810802,0.046,0.024,1
"Anks6",0.000184493355517352,-1.10464100952779,0.003,0.012,1
"Rrp1b",0.000185149828038542,0.134661888176112,0.038,0.066,1
"Zfp747",0.000186652890352669,-0.509843952519238,0.011,0.026,1
"Rnf114",0.000186888780990656,0.416569023157475,0.088,0.132,1
"Ss18",0.000187514906274697,0.472711573182154,0.201,0.294,1
"Tifa",0.000188846701864497,2.72326534786706,0.037,0.017,1
"Eef1g",0.000190553738880155,0.288249599138945,0.534,0.771,1
